timestamp,pitch,roll,yaw,heading,longitude,latitude,voltage,temperature,questNo,setPoint,currentSpeed
2025-07-15T20:55:21.894,0.57,0.71,-0.03,6.05,32.8618,39.9251,11.69,22.6,1,0.18,0.69
2025-07-15T20:55:22.909,-0.52,0.36,-0.35,214.71,32.8771,39.9003,12.16,29.6,5,0.71,0.85
2025-07-15T20:55:23.905,-0.81,0.4,0.93,341.3,32.8663,39.9053,12.43,29.1,2,0.48,0.41
2025-07-15T20:55:24.917,-0.99,0.75,-0.14,118.18,32.8989,39.906,12.49,21.4,2,0.88,0.97
2025-07-15T20:55:25.931,0.05,-0.37,-0.59,214.6,32.8688,39.9443,11.88,25.5,5,0.91,0.83
2025-07-15T20:55:26.931,-0.74,-0.82,0.24,339.34,32.8689,39.9176,11.83,20.6,4,0.59,0.74
2025-07-15T20:55:27.940,-0.08,-0.03,0,216.64,32.8719,39.906,11.9,15,1,0.79,0.78
2025-07-15T20:55:28.947,-0.81,0.72,0.96,267.62,32.8911,39.9234,12.54,26.6,5,0.33,0.92
2025-07-15T20:55:29.955,-0.37,-0.78,0.88,39.31,32.8645,39.9086,11.53,22.6,1,0.67,0.12
2025-07-15T20:55:30.964,-0.16,-0.75,-0.97,296.52,32.8617,39.9482,12.36,30,5,0.46,0.22
2025-07-15T20:55:31.973,0.84,-0.25,-0.5,133.57,32.8992,39.9026,12.62,15,5,0.22,0.76
2025-07-15T20:55:32.985,-0.41,-0.92,0.45,199.88,32.8634,39.9468,11.66,18.2,4,0.88,0.17
2025-07-15T20:55:33.995,-0.93,0.37,-0.74,146.17,32.884,39.9085,11.81,25,1,0.56,0.11
2025-07-15T20:55:35.007,-0.81,-0.28,-0.57,129.01,32.8765,39.9183,11.83,22,2,0.36,0.07
2025-07-15T20:55:36.022,-0.96,0.82,-0.93,24.23,32.8707,39.9061,12.55,28.7,5,0.55,0.24
2025-07-15T20:55:37.038,-0.42,0.27,0.7,176.4,32.8996,39.9194,12.15,26.2,3,0.57,0.11
2025-07-15T20:55:38.053,0,0.59,-0.36,288.88,32.8824,39.924,12.03,15.9,1,0.67,0.71
2025-07-15T20:55:39.070,-0.62,-0.37,-0.79,175,32.8667,39.9113,12.64,24,1,0.35,0.36
2025-07-15T20:55:40.082,0.65,-0.94,0.99,230.41,32.8932,39.9318,12.33,29.7,5,0.87,0.56
2025-07-15T20:55:41.101,0.92,-0.15,0.7,81.19,32.8843,39.9478,12.62,15.7,1,0.36,0.96
2025-07-15T20:55:42.115,-0.38,-0.51,0.17,45.1,32.8627,39.9203,12.52,29.8,2,0.18,0.63
2025-07-15T20:55:43.134,-0.78,0.51,0.27,271.25,32.8753,39.9307,12.49,15.3,4,0.07,0.06
2025-07-15T20:55:44.147,0.97,-0.78,-0.89,37.53,32.8926,39.9492,12.28,25.7,4,0.17,0.65
2025-07-15T20:55:45.164,0.57,-0.09,0.58,193.88,32.8514,39.9375,12.72,21.6,2,0.81,0.6
2025-07-15T20:55:46.180,-0.6,-0.7,-0.25,302.02,32.8554,39.9029,12.8,21.6,4,0.23,0.19
2025-07-15T20:55:47.199,0.84,0.23,-0.48,50.19,32.8934,39.932,11.91,20.1,1,0.63,0.07
2025-07-15T20:55:48.214,0.77,-0.94,0.98,66.06,32.8961,39.9347,11.53,15.8,5,0.44,0.81
2025-07-15T20:55:49.232,-0.33,-0.47,-0.27,22.71,32.8515,39.9076,12.69,29.5,4,0.92,0.29
2025-07-15T20:55:50.248,0.65,0.19,0.4,247.42,32.8875,39.9059,12.17,25.7,2,0.47,0.68
2025-07-15T20:55:51.266,-0.43,-0.04,0.41,313.84,32.882,39.9412,11.51,25.8,4,0.31,0.68
2025-07-15T20:55:52.279,-0.43,0.32,-0.4,277.92,32.8651,39.9263,12.01,28.9,2,0.93,0.71
2025-07-15T20:55:53.294,-0.4,0.62,-0.61,17.89,32.8962,39.9395,12.73,24.3,3,0.77,0.19
2025-07-15T20:55:54.309,-0.85,-0.82,-0.55,266.36,32.8638,39.9025,11.66,19.5,4,0.67,0.63
2025-07-15T20:55:55.324,-0.26,0.96,0.72,141.13,32.8662,39.9425,11.85,23.5,3,0.36,0.75
2025-07-15T20:55:56.339,-0.56,0.9,0.39,216.7,32.8864,39.9089,11.94,27.3,2,0.27,0.02
2025-07-15T20:55:57.354,-0.15,-0.44,-0.54,110.23,32.8836,39.9357,11.74,17,1,0.43,0.15
2025-07-15T20:55:58.369,-0.25,0.79,-0.86,31.1,32.8898,39.9355,11.54,25.6,4,0.23,0.83
2025-07-15T20:55:59.386,-0.92,-1,0.59,186.75,32.8721,39.9338,11.53,24.4,4,0.28,0.17
2025-07-15T20:56:00.404,-0.62,-0.06,0.01,137.05,32.8992,39.9486,11.69,15.9,4,0.8,0.29
2025-07-15T20:56:01.420,0.52,-0.9,-0.29,295.78,32.8762,39.9033,12.23,17.8,5,0.77,0.34
2025-07-15T20:56:02.436,-0.77,0.7,0,355.08,32.8565,39.9076,11.65,24.8,2,0.82,0.62
2025-07-15T20:56:03.453,0.21,-0.44,0.29,71.69,32.8681,39.9197,11.78,23.5,4,0.21,0.73
2025-07-15T20:56:04.470,-0.58,0.36,0.71,193.16,32.8777,39.9174,11.55,15.8,3,0.08,0.53
2025-07-15T20:56:05.484,-0.66,-0.09,0.68,335.52,32.867,39.9282,12.39,25.6,5,0.46,0.81
2025-07-15T20:56:06.499,0.79,-0.78,-0.24,271.77,32.8977,39.9155,12.3,19.4,5,0.78,0.6
2025-07-15T20:56:07.513,-0.32,-0.17,0.2,222.27,32.8977,39.9062,11.77,15.2,2,0.47,0.59
2025-07-15T20:56:08.526,0.26,0.85,-0.29,234.19,32.8548,39.9053,11.79,16.4,3,0.85,0.37
2025-07-15T20:56:09.544,0.54,0.43,0.75,313.86,32.8751,39.9048,11.67,23.2,4,0.33,0.18
2025-07-15T20:56:10.558,-0.64,-0.7,0.28,42.51,32.8855,39.9279,12.09,28.4,4,0.6,0.13
2025-07-15T20:56:11.571,0.58,0.43,-0.91,308.55,32.8575,39.9143,11.88,15.5,4,0.35,0.66
2025-07-15T20:56:12.588,0.51,-0.33,-0.31,263.69,32.8696,39.9326,12.79,27.9,5,0.01,0.92
2025-07-15T20:56:13.602,-0.87,-0.51,0.83,86.19,32.8775,39.9349,12.19,25.3,5,0.26,0.21
2025-07-15T20:56:14.616,0.24,0.98,-0.02,137.37,32.8784,39.9307,11.95,28.4,5,0.24,0.84
2025-07-15T20:56:15.631,0.97,0.27,0.76,64,32.8531,39.9139,11.85,26.6,2,0.94,0.87
2025-07-15T20:56:16.646,0.02,0.58,0.81,252.82,32.8522,39.9349,12.6,26.4,3,0.08,0.67
2025-07-15T20:56:17.666,-0.43,-0.9,0.81,82.04,32.8514,39.9302,11.56,25.9,2,0.56,0.35
2025-07-15T20:56:18.684,-0.25,0.04,-0.14,189.39,32.8541,39.9246,12.27,29.6,5,0.95,0.85
2025-07-15T20:56:19.698,0.53,-0.44,0.34,42.8,32.8972,39.9369,12.23,15.3,2,0.46,0.99
2025-07-15T20:56:20.713,-0.39,0.9,0.37,304.66,32.8939,39.9242,11.57,18,3,0.37,0.46
2025-07-15T20:56:21.726,-0.04,-0.74,-0.42,221.41,32.8691,39.9224,12.48,28.5,4,0.26,0.33
2025-07-15T20:56:22.742,0.54,-0.85,-0.3,215.73,32.8606,39.9367,12.1,22.6,2,0.69,0.18
2025-07-15T20:56:23.757,0.72,0.88,0.78,199.19,32.8609,39.9108,11.99,20,4,0.25,0.31
2025-07-15T20:56:24.773,0.87,-0.72,0.14,328.05,32.8884,39.9305,12.19,27.9,1,0.45,0.65
2025-07-15T20:56:25.789,-0.93,-0.29,0.67,276.21,32.8959,39.9215,11.91,24,4,0.28,0.51
2025-07-15T20:56:26.808,0.96,0.7,-0.37,179.25,32.8835,39.9082,12.79,15.8,1,0.83,0.18
2025-07-15T20:56:27.826,0.05,0.39,0.17,300.05,32.8744,39.9472,11.69,24,3,0.43,0.67
2025-07-15T20:56:28.842,0.52,0.85,0.25,266.82,32.8812,39.94,12.1,17.2,2,0.13,0.8
2025-07-15T20:56:29.859,-0.03,-0.95,0.51,47.17,32.8953,39.9112,12.63,25.6,1,0.78,0.77
2025-07-15T20:56:30.876,0.44,-0.13,0.72,320.44,32.8759,39.9471,11.63,29.6,3,0.96,0.01
2025-07-15T20:56:31.884,0.59,-0.56,0.24,47.89,32.8529,39.9306,11.8,23.5,4,0.89,0.61
