timestamp,pitch,roll,yaw,heading,longitude,latitude,voltage,temperature,questNo,setPoint,currentSpeed
2025-07-18T23:08:43.761,0.09,-0.11,0.31,201.04,32.8831,39.93,12.4,16,2,0.84,0.03
2025-07-18T23:08:43.769,0.82,-0.11,0.06,267.74,32.8735,39.9383,11.97,22.7,3,0.21,0.54
2025-07-18T23:08:44.765,0.04,-0.54,-0.01,129.86,32.8525,39.9467,11.93,26.7,2,0.96,0.65
2025-07-18T23:08:45.769,-0.23,0.4,0.43,263.28,32.8646,39.9484,11.91,22.3,3,0.46,0.89
2025-07-18T23:08:46.779,0.13,-0.55,0.38,34.94,32.871,39.9424,12.12,24.5,1,0.36,0.55
2025-07-18T23:08:47.785,-0.23,-0.38,-0.86,283.5,32.8613,39.9446,12.05,22.7,3,0.79,0.73
2025-07-18T23:08:48.800,0.49,0.46,0.28,198.19,32.8891,39.9051,12.57,28.6,1,0.89,0.08
2025-07-18T23:08:49.799,-0.81,-0.37,0.34,247.81,32.8546,39.9348,11.6,22,2,1,0.83
2025-07-18T23:08:50.809,-0.18,0.04,0.44,83.15,32.8791,39.9496,11.92,29.6,1,0.71,0.74
2025-07-18T23:08:51.811,-0.12,0.37,0.9,254.12,32.8525,39.9054,12.61,27.5,1,0.88,0.87
2025-07-18T23:08:52.824,-0.83,-0.04,0.8,178.06,32.8942,39.9155,11.73,27.9,4,0.95,0.29
2025-07-18T23:08:53.836,-0.15,0.46,-0.49,41.37,32.8905,39.9021,12.5,16,2,0.49,0.42
2025-07-18T23:08:54.837,0.62,-0.36,0.5,66.03,32.88,39.9325,11.86,18.1,2,0.71,0.92
2025-07-18T23:08:55.846,1,0.8,-0.35,290.79,32.8518,39.9427,12.72,24.6,2,0.15,0.12
2025-07-18T23:08:56.856,-0.96,0.41,0.87,284.46,32.8782,39.9155,11.76,17.8,2,0.34,0.16
2025-07-18T23:08:57.866,0.06,0.95,0.81,162.24,32.889,39.9418,11.87,16.1,1,0.93,0.28
2025-07-18T23:08:58.873,0.01,0.94,0.67,294.25,32.8809,39.9304,12.42,22.6,4,0.49,0.79
2025-07-18T23:08:59.882,0.84,-0.87,-0.03,69.9,32.8794,39.9081,12.44,25.9,1,0.87,0.96
2025-07-18T23:09:00.891,-0.61,0.66,-0.64,215.56,32.8768,39.9457,11.58,15.4,5,0.5,0.92
2025-07-18T23:09:01.899,0.28,0.86,-0.81,171.09,32.8877,39.9367,12.63,29.3,5,0.81,0.88
2025-07-18T23:09:02.906,-0.06,0.52,-0.35,147.25,32.8686,39.919,12.4,17,1,0.67,0.85
2025-07-18T23:09:03.916,0.57,0.08,0.16,47.77,32.8877,39.941,12.55,26.1,3,0.06,0.82
2025-07-18T23:09:04.924,-0.15,0.53,-0.04,59.78,32.8642,39.9438,11.87,23.1,1,0.49,0.99
2025-07-18T23:09:05.931,0.99,-0.76,-0.54,104.18,32.884,39.9292,11.72,20,3,0.38,0.54
2025-07-18T23:09:06.941,0.44,0.22,-0.64,80.62,32.8645,39.9431,12.14,19.5,5,0.43,0.13
2025-07-18T23:09:07.949,0.65,-0.58,-0.23,247.48,32.8693,39.9375,11.81,28.7,2,0.77,0.94
2025-07-18T23:09:08.957,0.04,-0.84,-0.68,121.52,32.8544,39.9365,12.07,21.7,4,0.49,0.67
2025-07-18T23:09:09.965,-0.87,0.84,0.1,98.38,32.8668,39.9329,12.19,20.8,5,0.98,0.32
2025-07-18T23:09:10.973,0.09,-0.84,0.21,122.65,32.8691,39.9496,11.77,19,1,0.41,0.07
2025-07-18T23:09:11.979,0.18,0.05,0.93,276.15,32.8891,39.9402,12.52,20.8,4,0.68,0.17
2025-07-18T23:09:12.991,-0.13,-0.87,-0.72,7.28,32.887,39.9262,12.22,24.1,4,0.58,0.19
2025-07-18T23:09:13.997,0.38,-0.99,0.27,356.98,32.8852,39.9234,11.95,24.6,3,0.77,0.03
2025-07-18T23:09:15.005,-0.24,0.99,-0.08,14.13,32.8855,39.9059,11.83,20.8,3,0.15,0.61
2025-07-18T23:09:16.013,-0.54,0.63,-0.16,46.51,32.8527,39.91,11.54,18.3,1,0.71,0.73
2025-07-18T23:09:17.019,-0.68,-0.82,0.84,153.54,32.8933,39.9126,12.17,20.2,4,0.95,0.91
2025-07-18T23:09:18.029,0.04,0.48,0.01,113.66,32.8522,39.9117,11.57,20.7,4,0.47,0.81
2025-07-18T23:09:19.037,-0.71,-0.63,0.36,328.93,32.8847,39.9092,12.52,19.7,4,0.45,0.79
2025-07-18T23:09:20.044,-0.42,-0.15,-0.07,56.64,32.8901,39.947,12.11,26.6,3,0.39,0.29
2025-07-18T23:09:21.056,0.01,0.37,0.27,338.73,32.8582,39.9004,11.95,16.9,4,0.58,0.64
2025-07-18T23:09:22.060,-0.83,-0.02,0.92,174.36,32.8599,39.9062,11.58,24.5,3,0.2,0.41
