timestamp,pitch,roll,yaw,heading,longitude,latitude,voltage,temperature,questNo,setPoint,currentSpeed
2025-07-19T20:05:14.670,3.81,-16.43,-2.6,144.96,32.8881,39.9088,11.85,19.4,3,0.97,0.55
2025-07-19T20:05:14.680,11.49,-3.37,3.39,268.82,32.8544,39.9015,12.2,28.7,3,0.05,0.21
2025-07-19T20:05:15.672,1.86,14.66,-4.84,185.05,32.8711,39.9034,12.57,24.2,5,0.56,0.97
2025-07-19T20:05:16.694,-9.17,-17.49,-0.02,62.2,32.8914,39.9042,11.81,19.1,4,0.42,0.49
2025-07-19T20:05:17.700,12.52,7.7,2.24,332.69,32.8625,39.9069,12.69,29.7,4,0.7,0.7
2025-07-19T20:05:18.718,-12.21,11.61,-0.42,341.59,32.8687,39.9435,11.88,17,4,0.01,0.16
2025-07-19T20:05:19.722,14.68,28.3,0.02,274.46,32.8736,39.9357,12.66,19,2,0.86,0.73
2025-07-19T20:05:20.734,6.72,18.75,0.79,83.76,32.8772,39.9105,12.76,19,5,0.81,0.28
2025-07-19T20:05:21.743,0.54,-25.32,1.36,341.18,32.8713,39.9484,11.95,17.3,4,0.47,0.76
2025-07-19T20:05:22.752,3.32,10.53,-4.29,98.52,32.8985,39.9493,12.13,29,4,0.36,0.13
2025-07-19T20:05:23.763,3.37,4.85,3.86,341.78,32.8826,39.9395,12.12,19,5,0.8,0.06
2025-07-19T20:05:24.778,-12.17,-23.6,-4.11,110.19,32.8656,39.9487,11.73,27.6,4,0.63,0.01
2025-07-19T20:05:25.789,6.33,-14.19,0.68,21.96,32.8769,39.9426,12.03,23.2,2,0.21,0.73
2025-07-19T20:05:26.802,14.4,-22.89,-0.08,248.86,32.881,39.9059,12.19,18.2,4,0.89,0.7
2025-07-19T20:05:27.815,-8.15,13.48,-4.95,231.3,32.8519,39.9108,11.8,21.8,1,0.64,0.38
2025-07-19T20:05:28.827,5.91,-9.16,-4.86,95.77,32.8609,39.9146,12.63,22.3,2,0.75,0.6
2025-07-19T20:05:29.838,-4.37,-12.39,-1.12,230.92,32.8523,39.9264,12.18,16.1,3,0.74,0.43
2025-07-19T20:05:30.854,1.06,-18.9,-1.11,345.13,32.8628,39.9004,11.88,29.9,3,0.72,0.55
2025-07-19T20:05:31.864,-9.03,-14.72,-3.39,310.88,32.8672,39.9018,12.53,17.6,2,0.88,0.52
2025-07-19T20:05:32.878,10.49,-10.03,-2.65,320.53,32.8826,39.9017,11.81,17.2,5,0.89,0.05
2025-07-19T20:05:33.886,6.73,-1.17,-4,266.79,32.8789,39.9461,11.62,25.8,4,0.73,0.37
2025-07-19T20:05:34.898,7.19,2.39,-3.82,30.9,32.8576,39.9486,12.22,29.5,3,0.99,0.58
2025-07-19T20:05:35.910,-9.91,-3.75,0.27,342.31,32.8701,39.9439,12.16,24.5,5,0.41,0.25
2025-07-19T20:05:36.921,-0.92,2.07,-3.52,294.1,32.863,39.9022,11.61,21.2,5,0.38,0.78
2025-07-19T20:05:37.929,12.63,-10.37,-3.13,191.5,32.8731,39.9289,12.58,18.3,3,0.27,0.55
2025-07-19T20:05:38.945,-5.5,-22.53,0.66,210.28,32.8956,39.9157,12.23,18.4,5,0.8,0.16
2025-07-19T20:05:39.954,-13.59,7.83,2.92,188.48,32.8664,39.9134,11.99,17.5,3,0.86,0.4
2025-07-19T20:05:40.964,-0.72,-21.67,4.71,105.2,32.884,39.9356,11.74,28.8,3,0.71,0.18
2025-07-19T20:05:41.975,3.66,9.02,4.05,319.07,32.8852,39.9256,12.21,21.9,2,0.87,0.91
2025-07-19T20:05:42.985,8.74,25.42,3.88,84.4,32.8686,39.9081,11.56,28.6,4,0.32,0.18
2025-07-19T20:05:43.996,-6.76,16.24,-4.47,89.08,32.8659,39.9256,11.84,27.5,4,0.79,0.95
2025-07-19T20:05:45.009,1.13,-17.33,2.27,222.75,32.8727,39.9111,12.05,21.5,5,0.3,0.52
2025-07-19T20:05:46.017,-12.06,10.57,1.84,342.15,32.8831,39.9147,12.33,24.9,5,0.72,0.71
2025-07-19T20:05:47.026,-9.65,22.04,0.07,112.69,32.8909,39.9069,12.77,23.1,2,0.26,0.7
2025-07-19T20:05:48.064,-2.15,9.15,2.63,140.88,32.8696,39.9385,12.3,15.7,1,0.73,0.47
2025-07-19T20:05:49.077,-6.6,1.27,2.07,115.86,32.884,39.9153,11.71,20.8,5,0.3,0.17
2025-07-19T20:05:50.091,4.07,23.73,-2.99,257.1,32.8804,39.9276,12.49,24.2,4,0.01,0.41
2025-07-19T20:05:51.108,-2.98,10.06,0.77,325.27,32.8698,39.9301,12.32,23.5,1,0.6,0.52
2025-07-19T20:05:52.117,-10.39,0.31,-1.97,56.93,32.8707,39.9169,12.37,28.2,2,0.19,0.74
2025-07-19T20:05:53.129,9.11,12.14,2.85,48.64,32.8573,39.9411,11.96,29.7,2,0.28,0.59
2025-07-19T20:05:54.136,1.64,20.63,-4.94,151.72,32.8832,39.9175,12.26,29,1,0.49,0.7
