timestamp,pitch,roll,yaw,heading,longitude,latitude,voltage,temperature,questNo,setPoint,currentSpeed
2025-07-19T02:39:57.146,7.89,-26.54,4.16,322.05,32.8661,39.913,12.52,26.7,4,0.4,0.81
2025-07-19T02:39:57.162,-4.79,21.53,-4.11,137.7,32.8917,39.9179,12.23,17.2,3,0.41,0.33
2025-07-19T02:39:58.145,6.87,-26.65,2.79,74.43,32.8502,39.9035,12.39,22.3,2,0.89,0.12
2025-07-19T02:39:59.162,-7.76,-18.67,-2.25,351.61,32.8732,39.9371,11.61,30,3,0.95,0.1
2025-07-19T02:40:00.161,7.89,-11.89,3.8,83.19,32.8776,39.9206,12.31,18.3,1,0.7,0.73
2025-07-19T02:40:01.168,9.99,6.97,0.26,321.6,32.8589,39.9426,12.41,22.6,3,0.2,0.6
2025-07-19T02:40:02.177,-4.84,-21.9,4.51,315.44,32.8804,39.9428,11.56,25.9,4,0.25,0.73
2025-07-19T02:40:03.185,2.26,-0.39,3.81,307.8,32.8565,39.9038,12.65,21.9,4,0.25,0.67
2025-07-19T02:40:04.192,-13.93,27.39,2.08,290.09,32.8848,39.9206,11.71,23.7,1,0.51,0.91
2025-07-19T02:40:05.200,-11.95,28.56,2.25,301.46,32.885,39.9321,12.3,18.2,2,0.24,0.76
2025-07-19T02:40:06.208,-2.98,28.06,-0.55,202.91,32.8628,39.946,12.23,23.8,4,0.6,0.34
2025-07-19T02:40:07.217,1.61,4.24,-2.26,336.79,32.8849,39.9067,11.55,24.2,2,0.04,0.98
2025-07-19T02:40:08.227,6.88,2.45,-1.83,150.45,32.8507,39.9205,12.37,28.5,3,0.86,0.51
2025-07-19T02:40:09.237,12.56,2.83,-3.63,6.74,32.8991,39.9452,12.1,24.6,5,0.34,0.43
2025-07-19T02:40:10.242,-14.86,-5.29,-2.42,41.3,32.8594,39.9349,12.22,29.5,4,0.4,0.65
2025-07-19T02:40:11.252,12.93,-9.97,1.92,189.29,32.8672,39.9077,12.2,16.1,3,0.97,0.73
2025-07-19T02:40:12.258,-6.42,20.24,-4.07,244.74,32.8596,39.9287,12.54,22.7,2,0.07,0.35
2025-07-19T02:40:13.267,-9.83,-11.45,-2.68,293.62,32.8981,39.9354,11.71,28.7,4,0.3,0.43
2025-07-19T02:40:14.276,-11.57,-2.67,-2.18,274.44,32.8773,39.9411,12.16,26.3,1,0.67,0.99
2025-07-19T02:40:15.285,-3.93,12.03,-4.6,351.3,32.8651,39.919,11.71,19.8,3,0.06,0.43
2025-07-19T02:40:16.295,14.08,-9.43,-0.61,120.12,32.8514,39.9353,12.74,21,3,0.44,0.1
2025-07-19T02:40:17.301,-4.52,-20.14,3.92,149.54,32.8749,39.9348,12.7,29.3,4,0.76,0.83
2025-07-19T02:40:18.309,6.07,-17.54,-2.13,140.25,32.8569,39.9101,12.21,25.6,1,0.48,0.14
2025-07-19T02:40:19.318,-8.25,-23.04,-3.78,197.92,32.8834,39.9162,11.63,24.8,3,0.82,0.65
2025-07-19T02:40:20.328,-14.51,10.24,4.16,32.84,32.8716,39.9285,11.65,24.8,1,0.57,0.28
2025-07-19T02:40:21.337,-14.67,-14.83,-2.18,259.5,32.8703,39.9111,12.14,17,3,0.73,0.9
2025-07-19T02:40:22.347,-6.05,17,-4.2,205.71,32.8682,39.9336,11.51,23.5,1,0.79,0.25
2025-07-19T02:40:23.356,-3.51,29.61,-3.9,120.79,32.8817,39.9323,12.34,30,1,0.82,0.37
2025-07-19T02:40:24.364,-10.61,23.07,2.92,60.8,32.8788,39.9344,11.9,28.1,2,0.28,0.95
2025-07-19T02:40:25.373,1.7,17.79,4.64,328.46,32.8644,39.9167,11.62,16.4,5,0.75,0.4
2025-07-19T02:40:26.382,1.12,-1.59,-1.15,264.16,32.8541,39.9408,12.44,24.9,4,0.4,0.73
2025-07-19T02:40:27.391,10.82,15,-3.11,329.92,32.851,39.9452,12.56,22.4,5,0.44,0.72
2025-07-19T02:40:28.400,13.19,17.63,0.81,248.28,32.8513,39.9111,12.73,23.3,3,0.01,0.37
2025-07-19T02:40:29.408,-12.77,3.81,-2.54,149.41,32.855,39.9389,12.6,23.5,1,0.69,0.11
2025-07-19T02:40:30.419,13.81,20.34,0.27,299.76,32.8648,39.9247,12,18.8,3,0.95,0.81
2025-07-19T02:40:31.427,-8.58,-7.52,-2.72,56.25,32.8673,39.924,11.75,22.9,2,0.51,0.68
2025-07-19T02:40:32.435,-10.25,4.24,-0.45,251.67,32.8757,39.9288,11.5,26.1,5,0.47,0.13
2025-07-19T02:40:33.448,-14.95,-5.14,4.51,187.98,32.8778,39.901,11.76,16.6,2,0.27,0.62
2025-07-19T02:40:34.454,-10.9,-3.27,4.69,47.81,32.8985,39.9064,12.57,22,2,0.79,0.01
2025-07-19T02:40:35.461,-12.96,25.32,-3.18,11.9,32.8624,39.908,12.34,28.7,3,0.39,0.08
2025-07-19T02:40:36.469,10.58,14,4.62,185.59,32.8534,39.9048,12.77,29.8,3,0.09,0.81
2025-07-19T02:40:37.476,1.81,-8.7,0.33,261.62,32.8957,39.9233,11.63,23.8,1,0.3,0.24
2025-07-19T02:40:38.484,5.17,-6.19,1.59,201.66,32.8622,39.9363,12.1,23.9,5,0.99,0.44
2025-07-19T02:40:39.493,1.82,-14.09,3.93,72.07,32.8571,39.9067,11.6,17.9,1,0.42,0.71
2025-07-19T02:40:40.502,8.48,3.69,-1.6,284.75,32.8724,39.9006,11.84,28.4,5,0.02,0.6
2025-07-19T02:40:41.510,14.09,-7.7,-1.61,143.3,32.8539,39.949,11.95,28.4,1,0.29,0.39
2025-07-19T02:40:42.519,-2.96,-3.71,-4.38,330.42,32.8841,39.9322,12.29,15.2,3,0.18,0.91
2025-07-19T02:40:43.529,7.58,-19.47,4.36,242.53,32.8941,39.9392,11.91,15.3,4,0.25,0.87
2025-07-19T02:40:44.539,9.64,-14.02,-2.14,242.83,32.8861,39.9209,12.46,21.4,4,0.35,0.23
2025-07-19T02:40:45.552,-3.1,-0.63,2.26,255.69,32.869,39.9389,12.59,21.3,4,0.25,0.56
