timestamp,pitch,roll,yaw,heading,longitude,latitude,voltage,temperature,questNo,setPoint,currentSpeed
2025-07-20T03:52:05.112,7.14,18.25,0.66,212.41,32.8621,39.9444,12.72,19.3,3,0.13,0.39
2025-07-20T03:52:05.115,-14.99,-11.01,0.2,173.75,32.8745,39.9048,11.65,16.9,2,0.85,0.23
2025-07-20T03:52:06.124,0.04,5.55,4.16,268.24,32.8821,39.9375,11.56,27.4,1,0.08,0.33
2025-07-20T03:52:07.140,-2.11,25.86,1.68,123.57,32.8581,39.9262,11.55,15.4,4,0.78,0.23
2025-07-20T03:52:08.152,-11.73,-20.77,-0.29,357.75,32.8738,39.9246,12.2,22.6,3,0.23,0.65
2025-07-20T03:52:09.168,0.29,-14.46,3.35,194.52,32.8541,39.925,12.27,21.4,2,0.46,0.73
2025-07-20T03:52:10.184,10.61,-28.54,2.89,7.93,32.879,39.9207,11.89,29.6,3,0.94,0.64
2025-07-20T03:52:11.197,-14.57,-5.73,2.58,104.66,32.885,39.9397,11.67,19.1,1,0.41,0.3
2025-07-20T03:52:12.214,-12.29,-2.62,-3.17,153.08,32.8827,39.9214,12.09,19.9,1,0.54,0.05
2025-07-20T03:52:13.229,4,-4.93,-0.64,180.87,32.8881,39.9332,11.75,29.5,5,0.84,0.29
2025-07-20T03:52:14.243,-5.27,20.95,-2.63,240.15,32.88,39.9344,11.75,17.9,4,0.66,0.55
2025-07-20T03:52:15.257,-2.98,28.52,0.32,306.37,32.8501,39.9259,12.2,22.3,2,0.87,0.29
2025-07-20T03:52:16.269,-12.07,5.36,1.66,271.75,32.8997,39.9113,12.46,28.8,4,0.8,0.88
2025-07-20T03:52:17.282,1.54,-12.65,-4.48,92.58,32.8928,39.9451,12.19,27,2,0.63,0.63
2025-07-20T03:52:18.297,8.74,3.66,0.63,162.25,32.8595,39.9073,12.09,18.4,3,0.99,0.6
2025-07-20T03:52:19.310,6.28,-13.69,2.31,54.62,32.8684,39.914,11.93,24.7,3,0.58,0.35
2025-07-20T03:52:20.326,12.81,24.65,-4.99,10.89,32.8688,39.9299,12.01,19.2,5,0.03,0.22
2025-07-20T03:52:21.342,-13.06,-20.92,4.67,268.38,32.8662,39.9384,12.14,20.7,3,0.92,0.96
2025-07-20T03:52:22.355,-3.2,-7.3,-1.21,359.06,32.8922,39.9039,12.66,15.8,2,0.9,0.72
2025-07-20T03:52:23.371,-4.94,-11.74,3.84,343.84,32.8774,39.9286,12.32,19.7,3,0.81,0.18
2025-07-20T03:52:24.383,12.22,14.11,2.42,85.84,32.8752,39.9227,12.17,16.9,5,0.16,0.59
2025-07-20T03:52:25.399,-4.77,-19.45,-3.65,126.34,32.8725,39.9236,12.17,27,2,0.96,0.96
2025-07-20T03:52:26.412,1.79,-13.93,0.21,191.79,32.8754,39.938,11.52,29.7,5,0.77,0.43
2025-07-20T03:52:27.429,-6.95,24.13,-2.47,106.04,32.8613,39.9172,11.64,17.9,2,0.99,0.29
2025-07-20T03:52:28.442,-8.52,-16.53,-1.75,93.51,32.8562,39.9415,12.65,24.9,4,0.98,0.06
