timestamp,pitch,roll,yaw,heading,longitude,latitude,voltage,temperature,questNo,setPoint,currentSpeed
2025-07-20T03:29:50.543,-8.47,24.72,-3.84,9.6,32.8718,39.9297,11.99,26.9,2,0.18,0.96
2025-07-20T03:29:50.555,-8.29,6.09,-4.2,196.96,32.8552,39.9076,11.52,19.6,2,0.05,0.59
2025-07-20T03:29:51.543,-11.9,24.69,-2.73,62.33,32.8555,39.9032,12.43,23.9,2,0.95,0.88
2025-07-20T03:29:52.568,12.77,-3.98,0.84,299.85,32.8851,39.9498,11.88,19.4,1,0.33,0.87
2025-07-20T03:29:53.566,-7.2,-28.42,4.58,146.9,32.8576,39.9033,12.64,17.4,4,0.96,0.03
2025-07-20T03:29:54.577,3.84,-26.99,-1.82,95.73,32.8983,39.9049,12.03,16.7,5,0.19,0.56
2025-07-20T03:29:55.585,1.15,-20.07,3.76,218.55,32.8543,39.9147,12.23,23,1,0.18,0.17
2025-07-20T03:29:56.596,-5.77,-29.25,-1.3,87.59,32.8581,39.9473,12.17,28.5,5,0.78,0.51
2025-07-20T03:29:57.608,-11.23,5.52,-0.67,24.53,32.8652,39.9007,12.09,16.3,5,0.63,0.81
2025-07-20T03:29:58.610,-3.56,16.37,1.6,154.68,32.868,39.9104,11.82,24.8,5,0.26,0.57
2025-07-20T03:29:59.620,-12.63,-6.51,0.12,58.66,32.8703,39.9093,12.03,29.5,1,0.69,0.47
2025-07-20T03:30:00.630,-4.75,10.56,-0.4,115.57,32.8648,39.9369,11.64,19.9,5,0.88,0.97
2025-07-20T03:30:01.647,13.98,-3.19,1.37,329.86,32.8505,39.9336,12.08,29.4,4,0.26,0.4
2025-07-20T03:30:02.664,0.91,1.65,-0.57,23.37,32.8715,39.9353,12.34,24.6,3,0.84,0.57
2025-07-20T03:30:03.679,-8.24,-5.14,3.7,31.74,32.8751,39.9158,12.35,20.3,4,0.2,0.49
2025-07-20T03:30:04.698,10.47,5.83,0.63,146.85,32.888,39.9013,12.75,19.7,2,0.04,0.19
2025-07-20T03:30:05.708,7.22,4.8,0.25,24.88,32.8949,39.9449,11.84,16.5,5,0.46,0.92
2025-07-20T03:30:06.715,-13.41,24.26,1.5,236.76,32.8837,39.9117,11.7,27.8,5,0.2,0.48
2025-07-20T03:30:07.727,-11.57,26.79,-4.82,91.02,32.8579,39.9384,11.91,22.8,1,0.5,0.06
