timestamp,pitch,roll,yaw,heading,longitude,latitude,voltage,temperature,questNo,setPoint,currentSpeed
2025-07-12T18:48:58.620,-0.24,0.73,-0.35,146.89,39.9234,32.8596,12.2,27.8,1,0.76,0.28
2025-07-12T18:48:58.620,0.42,0.47,-0.95,344.49,39.925,32.8827,12.13,27.4,1,0.3,0.76
2025-07-12T18:48:59.621,0.97,0.21,-0.23,114.46,39.9181,32.876,11.89,19.3,2,0.82,0.86
2025-07-12T18:49:00.620,0.83,0.53,-0.57,248.71,39.9481,32.8641,12.14,26.6,5,0.25,0.32
2025-07-12T18:49:01.623,-0.56,-0.16,0.36,62.4,39.9102,32.8689,12.29,25,4,0.11,0.42
2025-07-12T18:49:02.625,0.21,-0.3,0.38,53.18,39.9265,32.8738,12.17,24.3,4,0.25,0.58
2025-07-12T18:49:03.626,0.27,0.21,-0.94,287.98,39.9357,32.8602,12.59,22.8,3,0.19,0.14
2025-07-12T18:49:04.626,0.87,-0.33,-0.23,62.38,39.9067,32.8858,12.58,25.3,5,0.42,0.04
2025-07-12T18:49:05.628,-0.77,-0.55,-0.72,216.34,39.9389,32.8865,11.85,24.2,1,0.05,0.08
2025-07-12T18:49:06.630,-0.57,0.15,0.3,265.59,39.9176,32.8941,11.71,15,3,0.45,0.86
