timestamp,pitch,roll,yaw,heading,longitude,latitude,voltage,temperature,questNo,setPoint,currentSpeed
2025-07-14T18:50:18.297,0.09,-0.82,-0.81,329.34,32.8787,39.9234,12.1,15.3,5,0.72,0.62
2025-07-14T18:50:18.301,-0.65,0.53,0.12,226.85,32.8626,39.9243,12.55,27,3,0.26,0.64
2025-07-14T18:50:19.296,-0.27,-0.79,0.81,281.61,32.8667,39.9069,12.36,15.7,5,0.46,0.3
2025-07-14T18:50:20.291,0.53,-0.84,-0.32,315.22,32.8556,39.9272,12.6,23.8,5,0.48,0.09
2025-07-14T18:50:21.299,0.22,0.13,-0.89,8.57,32.8862,39.9491,12.26,23.9,2,0.73,0.8
2025-07-14T18:50:22.298,-0.14,-0.01,-0.77,35.15,32.8588,39.9051,12.33,17.6,3,0.88,0.63
2025-07-14T18:50:23.298,-0.21,-0.09,0.66,326.65,32.8818,39.9096,12.79,21.4,1,0.56,0.35
2025-07-14T18:50:24.298,0.74,-0.37,0.03,246.53,32.8931,39.9423,12.39,24.2,1,0.82,0.33
2025-07-14T18:50:25.299,0.25,0.68,-0.56,266.17,32.8878,39.9277,12.54,16.2,3,0.74,0.37
2025-07-14T18:50:26.302,-0.65,-0.63,-0.45,222.34,32.8623,39.9401,12.32,19.5,3,0.33,0.21
2025-07-14T18:50:27.301,0.15,0.18,-0.99,244.08,32.8833,39.9209,12.02,21.5,2,0.01,0.31
2025-07-14T18:50:28.301,-0.61,-0.27,-0.87,329.85,32.8913,39.9157,12.58,22.9,2,0.34,0.99
2025-07-14T18:50:29.306,-0.93,0.95,-0.76,5.8,32.8968,39.91,12.61,18.4,4,0.63,0.2
2025-07-14T18:50:30.304,0.05,0.9,0.21,306.65,32.8714,39.9098,12.29,26.9,5,0.2,0.9
2025-07-14T18:50:31.305,0.53,0.69,0.82,52.56,32.8537,39.9399,12.06,27.8,4,0.58,0.15
2025-07-14T18:50:32.305,0.17,0.77,0.72,35.33,32.8906,39.9373,12.59,26.8,2,0.4,0.17
2025-07-14T18:50:33.306,-0.72,0.79,-0.46,240.24,32.8745,39.9071,12.16,26.3,5,0.71,0.38
2025-07-14T18:50:34.310,-0.1,0.8,0.3,45.77,32.8914,39.901,12.31,29.9,2,0.55,0.66
2025-07-14T18:50:35.308,0.11,0.77,-0.72,279.94,32.8781,39.9489,11.8,24.7,2,0.26,0.73
2025-07-14T18:50:36.310,0.53,-0.31,0.08,74.92,32.8998,39.9242,12.36,17.2,5,0.33,0.37
2025-07-14T18:50:37.310,0.69,0.29,-0.11,109.14,32.8889,39.9308,11.81,26.9,1,0.7,0.4
2025-07-14T18:50:38.311,-0.73,-0.37,0.99,346.3,32.8667,39.9239,12.17,16.8,4,0.42,0.41
