timestamp,pitch,roll,yaw,heading,longitude,latitude,voltage,temperature,questNo,setPoint,currentSpeed
2025-07-14T18:40:05.448,-0.64,-0.62,0.62,271.05,39.9399,32.8981,12.77,28.1,2,0.16,0.82
2025-07-14T18:40:05.449,0.73,-0.24,-0.23,250.13,39.9459,32.8991,12.32,23.4,2,0.42,0.66
2025-07-14T18:40:06.446,0.93,-0.54,-0.57,17.48,39.9041,32.8894,11.86,23,4,0.74,0.77
2025-07-14T18:40:07.449,0.86,-0.37,-0.19,143.85,39.9029,32.8601,11.54,18.8,3,0.44,0.16
2025-07-14T18:40:08.449,0.18,-0.13,-0.93,164.45,39.9415,32.8558,11.69,16.6,1,0.54,0.11
2025-07-14T18:40:09.447,-0.91,0.96,-0.86,258.79,39.9456,32.8746,11.88,23.5,4,0.57,0.36
2025-07-14T18:40:10.448,-0.5,0.89,0.23,10.19,39.9007,32.8621,11.82,17,1,0.76,0.13
2025-07-14T18:40:11.449,-0.31,-0.1,-0.79,43.32,39.9151,32.8655,11.5,20.5,5,0.18,0.95
2025-07-14T18:40:12.450,-0.11,0.77,0.17,112.42,39.9357,32.8791,11.82,16.8,4,0.65,0.68
2025-07-14T18:40:13.491,0.96,0.57,0.85,72.37,39.9319,32.8638,12.35,24.1,5,0.91,0.93
