timestamp,pitch,roll,yaw,heading,longitude,latitude,voltage,temperature,questNo,setPoint,currentSpeed
2025-07-16T01:15:14.891,0.38,0.98,0.02,196.24,32.8851,39.9359,12.44,18,2,0.34,0.52
2025-07-16T01:15:14.895,0.1,0.32,-0.24,342.87,32.8552,39.9399,12.04,24,5,0.87,0.05
2025-07-16T01:15:15.892,0.19,0.02,-0.82,224.28,32.8862,39.9264,11.61,16.7,5,0.47,0.74
2025-07-16T01:15:16.911,-0.47,-0.21,-0.42,54.89,32.867,39.9092,12.42,17.7,5,0.46,0.19
2025-07-16T01:15:17.908,0.43,0.56,-0.97,51.8,32.8881,39.9481,12.14,27.6,2,0.96,0.89
2025-07-16T01:15:18.919,-0.33,0.33,0.17,334.81,32.8643,39.9409,12.22,22.4,2,0.62,0.41
2025-07-16T01:15:19.928,0.11,-0.24,-0.61,49.72,32.8514,39.9482,12.01,17.6,2,0.07,0.09
2025-07-16T01:15:20.938,0.09,-0.04,0.3,60.78,32.8695,39.9185,12.34,19.7,5,0.59,0.24
2025-07-16T01:15:21.945,-0.67,0.16,-0.89,294.88,32.8829,39.9069,11.74,28.5,5,0.64,0.15
2025-07-16T01:15:22.958,-0.04,-0.1,0.03,21.55,32.8846,39.9258,12.07,25.2,5,0.01,0.97
2025-07-16T01:15:23.967,-0.81,0.36,-0.69,58.8,32.8739,39.9244,11.68,25.6,5,0.27,0.06
2025-07-16T01:15:24.973,0.83,0.29,0.67,105.26,32.8784,39.93,12.49,28.1,3,0.17,0.95
2025-07-16T01:15:25.985,0.88,-0.93,0.47,130.64,32.8695,39.9182,12.01,21.1,2,0.29,0.46
2025-07-16T01:15:26.996,0.47,-0.35,0.23,131.71,32.8826,39.93,12.49,27.6,4,0.77,0.34
2025-07-16T01:15:28.012,0.98,0.38,0.94,263.11,32.8534,39.9011,12.65,23.3,3,0.18,0.08
2025-07-16T01:15:29.011,-0.85,0.26,-0.99,227.08,32.8516,39.9123,11.6,15.5,4,0.99,0.03
2025-07-16T01:15:30.022,0.08,-0.63,-0.49,324.37,32.8605,39.9442,12.65,15.6,4,0.82,0.24
2025-07-16T01:15:31.043,0.15,-0.59,-0.67,304.86,32.8973,39.9364,12.5,22.7,1,0.24,0.87
2025-07-16T01:15:32.053,-0.79,0.14,0.69,204.53,32.8714,39.9214,11.6,25.7,2,0.7,0.37
