timestamp,pitch,roll,yaw,heading,longitude,latitude,voltage,temperature,questNo,setPoint,currentSpeed
2025-07-17T18:08:58.625,-0.73,-0.49,0,-0.07,0.75,18.28,32.8641,39.9371,0,24.1,4
2025-07-17T18:08:58.646,0.93,0.06,-0.98,271.85,32.8628,39.9288,12.32,15.8,2,0.56,0.17
2025-07-17T18:08:59.631,0.2,-0.94,-0.25,270.27,32.8628,39.9277,11.89,15.1,5,0.5,0.52
2025-07-17T18:09:00.645,-0.89,-0.26,0.54,114.85,32.8575,39.9499,12.25,15,3,0.63,0.24
2025-07-17T18:09:01.660,0.49,-0.1,-0.55,189.29,32.8715,39.9104,11.92,20.1,3,0.01,0.06
2025-07-17T18:09:02.658,-0.06,-0.1,-0.81,145.26,32.854,39.9375,12.14,22.4,1,0.8,0.49
2025-07-17T18:09:03.661,0.23,-0.53,-0.64,206.65,32.8583,39.9127,11.79,22.3,1,0.07,0.49
2025-07-17T18:09:04.676,0.9,-0.9,-0.75,325.86,32.8647,39.9001,12.32,24.8,4,0.9,0.25
2025-07-17T18:09:05.676,-0.32,-0.7,-0.46,126.53,32.8681,39.9118,12.24,17.4,2,0.77,0.87
2025-07-17T18:09:06.680,-0.16,-0.89,-0.02,179.1,32.8803,39.915,11.69,23.9,5,0.87,0.1
2025-07-17T18:09:07.690,0.22,0.53,0.84,298.79,32.8511,39.9023,11.55,21.9,2,0.54,0.88
2025-07-17T18:09:08.697,0.12,0.19,-0.73,13.16,32.877,39.9426,12.13,26.5,3,0.63,0.78
2025-07-17T18:09:09.706,-0.55,0.09,0.58,104.99,32.8894,39.9389,11.78,17.3,4,0.57,0.54
2025-07-17T18:09:10.741,-0.89,-0.25,0.6,351.58,32.8947,39.904,12.56,17.5,2,0.82,0.13
2025-07-17T18:09:11.742,0.78,-0.7,0.07,217.65,32.8603,39.9253,11.81,23.8,5,0.84,0.44
2025-07-17T18:09:12.749,0.79,-0.16,0.18,42.69,32.8976,39.9129,12.26,26.7,4,0.45,0.36
2025-07-17T18:09:13.755,-0.09,-0.15,-0.48,154.65,32.8724,39.9335,11.73,23.3,5,0.8,0.44
2025-07-17T18:09:14.763,0.49,0.16,0.29,261.47,32.8816,39.931,12.41,21.5,2,0.05,0.69
2025-07-17T18:09:15.773,-0.07,-0.84,-0.57,314.56,32.8726,39.9316,12.35,21,1,0.5,0.31
2025-07-17T18:09:16.805,0.42,-0.51,-0.41,250.27,32.8918,39.9208,12.4,24.5,2,0.52,0.6
2025-07-17T18:09:17.814,-0.11,0.68,-0.46,235.41,32.8508,39.9249,11.54,27.5,5,0.19,0.66
2025-07-17T18:09:18.824,0.05,0,-0.93,165.2,32.8601,39.9264,12.27,16.9,4,0.42,0.35
2025-07-17T18:09:19.829,0.41,-0.63,0.91,161.55,32.872,39.9389,11.72,22,5,0.77,0.73
2025-07-17T18:09:20.838,-0.93,0.56,-0.86,263.9,32.8879,39.9372,11.92,26.1,2,0.18,0.86
2025-07-17T18:09:21.847,-0.18,0.72,-0.35,344.47,32.8898,39.9467,12.74,27.6,1,0.05,0.78
2025-07-17T18:09:22.854,-0.92,0.16,-0.07,46.89,32.8688,39.9089,12.63,25.8,1,0.23,0.07
2025-07-17T18:09:23.861,0.76,-0.83,-0.03,51.08,32.8981,39.9133,11.53,17.4,4,0.18,0.42
2025-07-17T18:09:24.871,-0.61,-0.46,-0.15,251.82,32.854,39.9105,11.63,18.7,2,0.09,0.36
2025-07-17T18:09:25.878,0.17,0.1,-0.47,304.15,32.8604,39.9418,12.02,22.9,4,0.36,0.76
2025-07-17T18:09:26.887,0.86,0.98,-0.72,20.14,32.8894,39.9166,12.46,26.9,2,0.71,0.82
2025-07-17T18:09:27.898,0.47,0,-0.05,11.97,32.8647,39.9259,12.41,26.5,1,0.24,0.2
2025-07-17T18:09:28.907,-0.25,0.92,-0.51,30.23,32.8592,39.9314,12.47,25.5,2,0.74,0.6
2025-07-17T18:09:29.916,0.09,-0.27,-0.98,145.68,32.885,39.914,11.99,20.1,2,0.13,0.59
2025-07-17T18:09:30.923,0.99,-0.56,0.52,74.17,32.8702,39.9022,12.68,17.4,3,0.59,0.22
2025-07-17T18:09:31.932,-0.19,0.24,-0.18,346.02,32.8537,39.927,11.52,29.9,4,0.32,0.82
2025-07-17T18:09:32.941,-0.72,0.43,0.37,260.42,32.8815,39.9017,11.6,19,2,0.28,0.92
2025-07-17T18:09:33.953,0.94,-0.41,-0.49,301.02,32.898,39.9454,12,15.5,1,0.63,0.99
2025-07-17T18:09:34.957,0.57,0.43,-0.46,90.52,32.865,39.9425,12.33,28.7,3,0.89,0.75
2025-07-17T18:09:35.964,0.47,0.17,-1,59.77,32.8604,39.9044,12.32,15.7,2,0.35,0.52
2025-07-17T18:09:36.972,-0.8,-0.11,0.44,350.7,32.8696,39.9461,12.23,17.9,3,0.82,0.54
2025-07-17T18:09:37.982,0.44,-0.09,-0.41,124.61,32.856,39.9337,12.5,24.8,2,0.84,0.11
