timestamp,pitch,roll,yaw,heading,longitude,latitude,voltage,temperature,questNo,setPoint,currentSpeed
2025-07-19T20:07:22.915,11.64,25.84,2.1,32.62,32.8533,39.9031,11.74,25.2,3,0.31,0.99
2025-07-19T20:07:22.928,5.05,28.61,0.96,338.13,32.8988,39.9198,11.87,27.5,1,0.41,0.11
2025-07-19T20:07:23.920,-2.86,-1.91,-4.07,43.41,32.8751,39.9212,11.7,27.3,1,0.85,0.37
2025-07-19T20:07:24.934,-1.63,26.43,3.08,84.73,32.8999,39.9317,11.98,18.4,1,0.31,0.29
2025-07-19T20:07:25.946,9.33,-19.34,-0.37,174.66,32.8668,39.9318,12.41,29.5,2,0.95,0.32
2025-07-19T20:07:26.962,11.46,-4.52,1.8,316.41,32.8981,39.9136,11.88,28.9,4,0.18,0.61
2025-07-19T20:07:27.974,-2.66,-25.46,-4.29,219.02,32.8645,39.9095,12.37,24.2,3,0.12,0.28
2025-07-19T20:07:28.997,-13.55,8.38,-4.38,343.19,32.8943,39.9433,11.71,24,1,0.82,0.3
2025-07-19T20:07:30.008,3.25,-15.79,-2.83,10.45,32.8794,39.9486,12.34,20.9,3,0.84,0.43
2025-07-19T20:07:31.023,9.15,21.78,-4.43,23.16,32.8797,39.9073,11.98,20.2,3,0.42,0.3
2025-07-19T20:07:32.038,-5.72,-25.86,-0.23,244.8,32.8789,39.924,11.68,27.4,1,0.33,0.55
2025-07-19T20:07:33.053,0.11,28.58,-3.8,290.13,32.8818,39.9496,12.4,23.3,5,0.26,0.07
2025-07-19T20:07:34.066,-10.15,-11.19,2.47,331.12,32.8947,39.9335,11.82,25.5,4,0.77,0.73
2025-07-19T20:07:35.082,-2.43,-25.13,-1.87,329.48,32.8971,39.9272,11.51,19.1,5,0.94,0.98
2025-07-19T20:07:36.097,7.94,-21.44,0.83,68.25,32.8823,39.924,12.35,19.3,2,0.76,0.87
2025-07-19T20:07:37.116,-0.01,4,3.54,55.36,32.8809,39.9184,11.87,19.3,2,0.02,0.38
2025-07-19T20:07:38.133,6.88,-6.23,0.48,260.23,32.8653,39.9426,12.73,23.3,5,0.06,0.53
2025-07-19T20:07:39.147,-2.49,0.94,-3.9,90.54,32.8813,39.9449,11.78,17.3,1,0.11,0.45
2025-07-19T20:07:40.162,-7.05,-28.03,0.43,39.66,32.864,39.9407,11.81,22.8,2,0.19,0.61
2025-07-19T20:07:41.180,-12.58,-20.51,0.67,302.21,32.8882,39.933,11.89,27.2,2,0.17,0.26
2025-07-19T20:07:42.193,-7.18,9.02,-4.61,29,32.8555,39.9064,11.55,18.7,5,0.93,0.08
2025-07-19T20:07:43.216,-7.17,-19.2,0.06,196.9,32.8658,39.9004,12.1,29,2,0.59,0.05
