timestamp,pitch,roll,yaw,heading,longitude,latitude,voltage,temperature,questNo,setPoint,currentSpeed
2025-07-16T04:53:32.110,-0.06,0.54,-0.61,336.96,32.8501,39.9211,11.76,16.8,4,0.56,0.94
2025-07-16T04:53:32.112,0.65,0.05,0.17,262.14,32.8932,39.928,12.23,23.3,2,0.7,0.3
2025-07-16T04:53:33.117,0.91,0.96,-0.02,42.38,32.8957,39.9174,12.38,28.3,5,0.07,0.99
2025-07-16T04:53:34.126,0.75,-0.77,-0.73,241.17,32.8614,39.9385,11.82,27.5,4,0.25,0.36
2025-07-16T04:53:35.133,-0.66,-0.32,-0.19,61.96,32.8807,39.9447,11.84,22.3,1,0.96,0.66
2025-07-16T04:53:36.141,-0.08,0.82,-0.53,102.3,32.8935,39.9332,12.24,18,2,0.3,0.01
2025-07-16T04:53:37.151,-0.73,-0.03,0.72,342.82,32.8756,39.9368,12.56,23.6,4,0.19,0.8
2025-07-16T04:53:38.160,0.6,0.43,0.54,194.74,32.8554,39.9035,12.67,24.2,3,0.83,0.85
2025-07-16T04:53:39.172,0.97,-0.84,-0.48,50.61,32.8967,39.9226,12.33,28.4,4,0.09,0.85
2025-07-16T04:53:40.180,-0.78,0.26,-0.93,24.19,32.8988,39.9441,12.32,26.1,2,0.5,0.81
2025-07-16T04:53:41.188,-0.45,-0.14,0.99,200.09,32.8932,39.9076,11.73,24.8,2,0.9,0.28
2025-07-16T04:53:42.195,-0.54,0.99,0.08,66.45,32.8659,39.9248,12.03,27.2,3,0.78,0.14
2025-07-16T04:53:43.206,-0.55,-0.61,-0.24,319.71,32.897,39.9009,11.61,17,4,0.57,0.58
2025-07-16T04:53:44.214,0.6,0.74,0.34,86.64,32.8904,39.9422,11.55,24.1,1,0.1,0.49
2025-07-16T04:53:45.220,0.79,-0.66,0.43,186.49,32.8767,39.9492,12.43,28.7,4,0.26,0.67
2025-07-16T04:53:46.228,-0.1,0.53,-0.06,70.83,32.8816,39.931,11.51,24.8,3,0.65,0.09
2025-07-16T04:53:47.235,-0.39,-0.72,0.7,204.45,32.8587,39.9055,12.63,22.3,2,0.68,0.79
2025-07-16T04:53:48.242,-0.91,0.14,0.23,197.76,32.8889,39.9306,12.58,29.4,1,0.59,0.32
