timestamp,pitch,roll,yaw,heading,longitude,latitude,voltage,temperature,questNo,setPoint,currentSpeed
2025-07-19T02:19:15.931,-17.54,75.69,-83.27,221.1,32.8657,39.928,11.61,17,2,0.88,0.77
2025-07-19T02:19:15.939,-12.82,86.33,15.07,75.72,32.8697,39.9101,12.14,18.1,1,0.14,0.09
2025-07-19T02:19:16.933,-57.86,44.16,37.83,37.41,32.8708,39.9108,12.32,27.7,1,0.54,0.81
2025-07-19T02:19:17.945,-44.55,61.57,9.85,358.01,32.8847,39.9174,11.54,21.6,3,0.84,0.8
2025-07-19T02:19:18.950,-22.73,-80.77,-169.03,348.68,32.8586,39.9092,12.26,28.8,2,0.34,0.27
2025-07-19T02:19:19.957,-75.12,-10.91,-116.51,325.29,32.8708,39.9032,12.13,15.7,4,0.42,0.1
2025-07-19T02:19:20.967,-79.5,134.33,99.18,321.62,32.8787,39.9061,12.44,19.9,1,0.27,0.58
2025-07-19T02:19:21.979,-12.74,24.6,108.33,83.91,32.8965,39.9452,11.74,26.1,4,0.76,0.4
2025-07-19T02:19:22.985,-51.41,-20.92,134.98,6.54,32.8719,39.9086,12.69,25.3,1,0.75,0.96
2025-07-19T02:19:23.987,-56.16,95.98,134.53,259.42,32.8926,39.9449,12.5,22.3,1,0.45,0.15
2025-07-19T02:19:24.995,-69.54,75.55,-135.97,95.5,32.8977,39.9367,12.35,27.8,1,0.32,0.49
2025-07-19T02:19:26.003,-8.39,-156.93,120.99,91.16,32.8574,39.9259,12.2,23.6,3,0.05,0
2025-07-19T02:19:27.014,-40.08,6.1,5.38,50.64,32.8684,39.9166,12.67,29.3,2,0.71,0.95
2025-07-19T02:19:28.019,-37.16,172.17,68.4,121.5,32.8769,39.9105,11.59,18.7,1,0.42,0.69
2025-07-19T02:19:29.028,-76.58,176.45,-38.87,92.85,32.8652,39.9186,12.19,29.1,1,0.17,0.93
2025-07-19T02:19:30.036,-71.42,-67.88,-118.41,25.22,32.8923,39.9292,11.56,17.2,2,0,0.41
2025-07-19T02:19:31.048,-49.63,68.13,-17.23,26.32,32.8552,39.9366,12.73,29.3,2,0.39,0.79
2025-07-19T02:19:32.054,-3.39,-141.87,-99.34,331.77,32.8778,39.9258,11.59,23,2,0.35,0.56
2025-07-19T02:19:33.063,-61.92,89.24,95.15,160.93,32.8873,39.9353,11.61,16.5,1,0.07,0.8
2025-07-19T02:19:34.070,-21.46,35.68,-79.92,118.8,32.8536,39.933,11.62,16.4,2,0.05,0.16
2025-07-19T02:19:35.079,-74.16,41.17,6.99,65.75,32.8737,39.9409,12.31,27.9,2,0.82,0.81
