timestamp,pitch,roll,yaw,heading,longitude,latitude,voltage,temperature,questNo,setPoint,currentSpeed
2025-07-16T04:43:16.295,-0.17,-0.33,0.69,258.23,32.8934,39.9483,12.21,15.2,3,0.75,0.7
2025-07-16T04:43:16.309,0.08,0.13,-0.91,214.62,32.8757,39.9179,11.88,23.6,5,0.69,0.47
2025-07-16T04:43:17.309,-0.53,-0.95,-0.01,64.07,32.8565,39.9415,12.42,23.1,1,0.64,0.02
2025-07-16T04:43:18.314,-0.08,-0.4,-0.18,329.06,32.8673,39.9134,12.11,21.5,1,0.88,0.55
2025-07-16T04:43:19.319,0.95,0.83,-0.25,356.82,32.8532,39.935,12.09,17.3,5,0.52,0.94
2025-07-16T04:43:20.327,0.06,0.27,-0.62,164.45,32.8826,39.928,12.43,23.3,1,0.17,0.46
2025-07-16T04:43:21.341,0.49,-0.87,-0.55,349.62,32.8905,39.9079,11.94,16.6,5,0.91,0.8
2025-07-16T04:43:22.352,-0.71,0.47,-0.41,55.46,32.8911,39.9237,12.22,24.9,4,0.66,0.76
2025-07-16T04:43:23.392,0.12,0.09,-0.91,8.34,32.8794,39.9457,12.26,29,4,0.91,0.28
2025-07-16T04:43:24.400,-0.88,0.19,-0.09,151.77,32.8611,39.9372,11.81,18.6,1,0.43,0.08
2025-07-16T04:43:25.408,-0.25,-0.24,-0.86,231.69,32.8884,39.9435,12.37,26.5,4,1,0.61
2025-07-16T04:43:26.417,-0.79,-0.31,-0.51,76.4,32.8948,39.9368,12.62,15,1,0.24,0.83
2025-07-16T04:43:27.424,0.68,-0.59,-0.08,57.65,32.8587,39.9429,12.16,23.3,2,0.11,0.13
2025-07-16T04:43:28.435,0.06,-0.69,-0.99,319.91,32.8545,39.9101,11.73,16.5,2,0.59,0.01
2025-07-16T04:43:29.448,0.11,-0.19,0.46,242.82,32.8831,39.9423,12.76,21,5,0.85,0.53
2025-07-16T04:43:30.455,-0.67,-0.11,0.86,280.41,32.8527,39.9046,11.51,21.2,5,0.15,0.73
2025-07-16T04:43:31.463,-0.22,-0.08,0.93,57.43,32.8807,39.904,11.89,24.2,4,0.17,0.63
2025-07-16T04:43:32.471,-0.75,0.04,-0.32,324.31,32.8879,39.911,12.74,26.4,1,0.01,0.12
2025-07-16T04:43:33.482,-0.96,-0.8,-0.46,92.09,32.869,39.9094,11.99,21.3,2,0.21,0.8
2025-07-16T04:43:34.491,0.73,0.8,0.97,274.53,32.8885,39.9144,12.51,16.7,5,0.46,0.46
2025-07-16T04:43:35.499,0.45,0.35,-0.86,338.88,32.8776,39.9292,12.16,15.3,1,0.18,0.56
2025-07-16T04:43:36.509,-0.34,-0.79,0.57,83.52,32.8837,39.9212,12.37,19.5,4,0.96,0.67
2025-07-16T04:43:37.520,0.01,-0.31,-0.82,305.16,32.8918,39.9213,11.52,17.5,4,0.43,0.5
2025-07-16T04:43:38.532,0.26,-0.81,0.06,111.25,32.8712,39.9422,12.3,24.4,5,0.5,0.68
2025-07-16T04:43:40.624,0.96,-0.29,0.1,307.45,32.8605,39.9238,12.66,21.9,4,0.22,0.38
2025-07-16T04:43:40.626,-0.84,-0.31,0.97,223.67,32.8756,39.944,12.53,20.7,3,0.83,0.84
