timestamp,pitch,roll,yaw,heading,longitude,latitude,voltage,temperature,questNo,setPoint,currentSpeed
2025-07-16T18:36:29.076,0.35,0.84,-0.64,10.01,32.8967,39.9221,12.28,21.7,2,0.7,0.5
2025-07-16T18:36:29.089,0.86,-0.95,-0.05,137.15,32.8688,39.9432,12.08,16.7,4,0.14,0.2
2025-07-16T18:36:30.083,-0.4,-0.95,-0.47,128.76,32.8883,39.9482,11.93,26.9,3,0.48,0.29
2025-07-16T18:36:31.094,0.09,0.85,-0.99,2.98,32.8679,39.9428,11.63,19.9,4,0.68,0.65
2025-07-16T18:36:32.110,0.52,-0.08,0.78,94.66,32.8539,39.9205,12.17,20.5,5,0.03,0.1
2025-07-16T18:36:33.120,0.26,-0.4,0.73,220.99,32.8516,39.9321,12.38,27.2,5,0.47,0.08
2025-07-16T18:36:34.148,0.8,-0.62,-0.44,235.43,32.898,39.9117,11.66,24.6,3,0.07,0.26
2025-07-16T18:36:35.155,0.82,-0.02,-0.8,45.19,32.8709,39.9101,12.33,25.6,1,0.83,0.98
2025-07-16T18:36:36.187,-0.63,0.09,0.84,270.99,32.8755,39.9135,12.46,22.7,1,0.46,0.49
2025-07-16T18:36:37.204,-0.78,-0.29,-0.46,41.35,32.8557,39.9104,11.78,24.7,4,0.28,0.59
2025-07-16T18:36:38.218,-0.15,-0.72,-0.61,289.26,32.883,39.9487,12.62,28.6,3,0.24,0.92
2025-07-16T18:36:39.234,-0.2,0.63,-0.63,174.05,32.8631,39.936,11.73,23.3,3,0.76,0.63
2025-07-16T18:36:40.265,-0.39,0.48,0.7,265.62,32.8778,39.9159,12.53,26.2,5,0.8,0.08
2025-07-16T18:36:41.281,0.35,-0.95,-0.72,244.86,32.8748,39.9169,11.69,22,1,0.95,0.76
2025-07-16T18:36:42.294,-0.91,-0.75,-0.13,237.73,32.8893,39.9368,12.24,17,5,0.22,0.42
2025-07-16T18:36:43.311,0.82,-0.08,0.3,116.1,32.8836,39.9363,12.54,18.2,3,1,0.61
2025-07-16T18:36:44.329,-0.83,0,0.82,16.66,32.8694,39.945,12.23,20.5,1,0.31,0.57
2025-07-16T18:36:45.349,-0.01,0.65,-0.01,89.76,32.8753,39.9025,12.31,16.4,5,0.72,0.31
2025-07-16T18:36:46.368,-0.67,0.51,-0.48,148.35,32.8525,39.9014,12.15,23.1,5,0.83,0.4
2025-07-16T18:36:47.377,0.17,0.53,-0.31,133.9,32.8777,39.9454,12.1,26.1,5,0.37,0.57
2025-07-16T18:36:48.394,0.15,-0.36,0.75,142.2,32.8795,39.9269,12.39,29.2,3,0.72,0.93
2025-07-16T18:36:49.409,0.1,0.05,0.99,331.02,32.8812,39.9479,11.92,25,2,0.68,0.98
2025-07-16T18:36:50.424,0.07,-0.87,0.63,249.84,32.8543,39.9126,12.17,23.2,3,0.41,0.26
2025-07-16T18:36:51.443,-0.11,-0.3,0.75,64.24,32.8695,39.9156,12.56,28.9,1,0.88,0.59
2025-07-16T18:36:52.457,-0.6,-0.02,0.82,327.27,32.8583,39.9053,12.64,20.3,3,0.52,0.51
2025-07-16T18:36:53.471,0.86,-0.7,0.12,233.91,32.8539,39.9462,11.81,26.2,3,0.03,0.29
2025-07-16T18:36:54.489,-0.85,0.79,-0.08,65.37,32.8533,39.9478,11.53,17.7,1,0.97,0.06
2025-07-16T18:36:55.503,0.45,0.56,0.31,209.06,32.8598,39.928,12.47,22.5,5,0.86,0.45
2025-07-16T18:36:56.518,0.58,0.2,0.87,124.68,32.8837,39.9185,12.5,15.2,4,0.83,0.12
2025-07-16T18:36:57.526,-0.87,0.94,-0.02,210.46,32.8637,39.9229,12.26,24.9,4,0.81,0.91
2025-07-16T18:36:58.538,-0.21,-0.06,-0.84,30.24,32.8532,39.9352,12.56,28.7,2,0.05,0.33
2025-07-16T18:36:59.546,0.21,-0.13,-0.24,44.49,32.8503,39.933,12.46,16.8,1,0.52,0.96
2025-07-16T18:37:00.556,-0.46,0.88,0.91,340.17,32.8963,39.909,11.59,27.6,3,0.9,0.24
2025-07-16T18:37:01.570,-0.76,-0.16,0.58,282.48,32.8507,39.914,11.89,16.1,2,0.81,0.54
2025-07-16T18:37:02.584,0.51,-0.8,0.52,210.62,32.8987,39.914,11.67,26.7,5,0.06,0.58
2025-07-16T18:37:03.592,-0.33,-0.23,0.7,209.78,32.8529,39.924,11.67,15,2,0.51,0.26
2025-07-16T18:37:04.600,0.25,-0.79,-0.15,89.73,32.8875,39.9234,12.26,27.2,4,0.16,0.17
2025-07-16T18:37:05.611,-0.27,0,0.34,189.54,32.8952,39.9009,11.77,15.3,4,0.75,0.14
2025-07-16T18:37:06.637,-0.47,-0.94,0.28,304.9,32.8603,39.912,11.53,22,4,0.54,0.58
2025-07-16T18:37:07.651,-0.81,0.02,-0.72,23.07,32.8634,39.9472,11.72,28.6,2,0.54,0.55
2025-07-16T18:37:08.670,-0.13,0.02,-0.15,337.2,32.8694,39.9157,11.66,27.1,3,0.59,0.78
2025-07-16T18:37:09.684,-0.07,0.29,0.13,99.37,32.8597,39.9249,12.05,25.7,1,0.47,0.53
2025-07-16T18:37:10.698,0.33,0.3,-0.54,354.73,32.8664,39.9137,12.09,23.1,4,0.98,0.92
2025-07-16T18:37:11.716,-0.18,-0.41,-0.53,173.57,32.8915,39.9305,11.83,17.9,5,0.25,0.29
2025-07-16T18:37:12.728,0.47,0.91,-0.95,65.49,32.8741,39.9394,12.3,15,3,0.73,0.8
2025-07-16T18:37:13.739,-0.16,-0.89,0.23,72.75,32.8634,39.9179,12.07,21.9,4,0.33,0.6
2025-07-16T18:37:14.746,0.27,-0.91,-0.29,295.47,32.8578,39.9338,12.42,21.7,2,0.26,0.82
2025-07-16T18:37:15.755,0.94,-0.46,0.13,217.64,32.871,39.9454,11.69,27.1,5,0.23,0.28
2025-07-16T18:37:16.765,0.48,0.06,0.86,324.48,32.8743,39.9492,11.99,27.2,4,0.75,0.34
2025-07-16T18:37:17.775,-0.58,-0.79,0.75,85.09,32.8959,39.9138,11.51,25.8,5,0.01,0.77
2025-07-16T18:37:18.784,0.74,0.97,0.34,255.14,32.8794,39.9144,11.77,29.8,5,0.75,0.83
2025-07-16T18:37:19.792,-0.05,-0.27,0.84,233.14,32.8536,39.9186,11.61,27.7,2,0.97,0.23
2025-07-16T18:37:20.805,0.98,-0.51,0.91,350.05,32.8962,39.9067,11.97,21.3,1,0.21,0.01
2025-07-16T18:37:21.817,-0.34,0.85,-0.14,27.95,32.8909,39.9001,12.64,27,5,0.38,0.7
2025-07-16T18:37:22.830,0.27,0.82,-0.5,41.2,32.8744,39.9283,11.63,16.2,3,0.08,0.6
2025-07-16T18:37:23.838,0.37,-0.44,0.57,139.47,32.8957,39.9093,12.02,24.9,1,0.83,0.32
